Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month
0,-0.05027846154886885,0.004268686332588402,-0.00034161079007343403,-0.002271308277700324,0.4628732633184095,6,-0.049438700986000186,15,2,0.04715962973401807,0.008128097871833736,0.07015085130772959,0.09824435802043702,1.7329308500672262,1.637858472132709,-0.19586680700800244,-0.1883371348956856,-0.06496855569305403,-0.009049256172361396,1,1,09
0,-0.02433506532245376,-0.04677101120994467,-0.0035761121377823296,0.012901105515403126,0.4628732633184095,11,0.08234424475043392,15,9,0.07792886050324883,0.1115763737339027,-0.029849148692270403,0.04824435802043702,1.6668151475878874,1.6346584721327102,-0.19586680700800244,-0.1883371348956856,-0.02910357679010046,-0.04935635789980864,1,1,09
0,-0.04320298985075562,0.009939763837314312,-0.005193362811636777,0.0004873124119548506,0.4559767115942716,15,-0.0881983909084808,15,2,0.024082706657094992,0.008128097871833736,0.020150851307729596,-0.12175564197956298,1.6635093624639197,1.5786584721327102,-0.19586680700800244,-0.1883371348956856,-0.022774462866049814,0.019741530775815187,1,1,09
0,-0.04320298985075562,0.07799269389402512,-0.005732446369588259,0.006004553791265194,0.42839050469771983,14,0.051336492812449425,14,1,0.008698091272479608,-0.12980293661092487,-0.009849148692270404,-0.25175564197956296,1.6271457261002824,1.5194584721327091,-0.30697791811911357,-0.1883371348956856,-0.04387150927955192,0.1041945058237998,1,0,09
0,0.060570595054904725,-0.018415623686315177,-0.006271529927539742,0.028073519308506576,0.42149395297358194,9,-0.05719063897049631,15,1,-0.006686524112135777,-0.014860407875292702,0.020150851307729596,0.10824435802043703,1.6436746517201173,1.5690584721327097,-0.19586680700800244,-0.1883371348956856,0.01730992531960416,-0.012888027765451594,0,0,09
0,0.04406116109264059,0.10067700391292869,-0.006271529927539742,0.004625243446437607,0.20080429780116818,14,0.41567757808376726,6,5,0.07792886050324883,-0.08382592511667201,0.020150851307729596,0.15824435802043701,1.47838539552177,1.3146584721327095,-0.08475569589689133,0.4783295317709811,0.044736085657156914,0.012063987589634723,0,0,09
0,-0.029052046454529218,-0.07701675790181609,-0.006271529927539742,0.03359076068781692,0.47666636676668545,14,0.28389463234733314,15,14,0.16254424511863344,0.26100166109022455,-0.2798491486922704,-0.23175564197956297,1.4883027508936713,1.4586584721327098,-0.19586680700800244,-0.2994482460067967,-0.03332298607280087,-0.06279205847562437,0,0,09
0,-0.017259593624340538,-0.06945532122884825,-0.006271529927539742,0.03359076068781692,0.4697698150425475,14,0.2296310664558603,14,14,0.22408270665709498,0.06559936223964982,-0.2898491486922704,-0.23175564197956297,1.580864734364746,1.5050584721327096,-0.19586680700800244,-0.1883371348956856,-0.06707826033440427,-0.03784004312053798,0,0,09
0,-0.031410537020566946,-0.10915286376192956,-0.006271529927539742,0.012901105515403126,0.27666636676668543,14,0.15211168661089905,14,9,0.17792886050324883,0.1115763737339027,-0.2398491486922704,-0.09175564197956299,1.5511126682490444,1.54665847213271,0.026355415214219777,0.4783295317709811,-0.08395589746520593,-0.09926038860998135,0,0,09
0,-0.09744827286962357,-0.1167143004348974,-0.006271529927539742,0.0349700710326445,0.2904594702149612,11,0.12885587265741066,9,9,-0.06053267795828962,0.1115763737339027,-0.1798491486922704,0.02824435802043702,1.7742531641168129,1.75305847213271,0.3596887485475531,0.36721842065987,-0.08184619282385573,-0.09542161701689114,0,0,09
0,-0.0856558200394349,-0.058113166219396425,-0.006271529927539742,0.006004553791265194,0.4421836081459958,14,-0.07269451493948856,15,1,-0.006686524112135777,0.008128097871833736,0.020150851307729596,0.04824435802043702,1.8866498583316882,1.7962584721327108,0.248577637436442,-0.1883371348956856,-0.07762678354115532,-0.06087267267907923,0,0,09
0,-0.07858034834132166,0.0666505388845733,-0.006271529927539742,0.004625243446437607,0.24218360814599577,15,-0.03393482501700794,14,15,-0.006686524112135777,-0.014860407875292702,0.0601508513077296,-0.32175564197956297,1.75937713105896,1.621858472132709,0.47079985965866417,0.4783295317709811,-0.07340737425845488,0.08500064785834875,0,0,09
0,0.029910217696414183,-0.03164813786400893,-0.006271529927539742,0.02255627792919623,0.26287326331840954,9,-0.01843094904801569,10,1,0.04715962973401807,-0.014860407875292702,0.04015085130772959,0.09824435802043702,1.7726002715548272,1.6778584721327092,0.248577637436442,0.03388508732653664,0.002541992830152701,-0.04167881471362818,0,0,09
0,-0.021976574756416033,-0.054332447882912506,-0.006271529927539742,0.011521795170575538,0.4352870564218579,13,-0.0029270730790234424,12,3,0.008698091272479608,0.019622350745396953,-0.0898491486922704,0.01824435802043702,1.7527655608110266,1.7066584721327103,-0.08475569589689133,-0.1883371348956856,0.027858448526355214,-0.03975942891708311,0,0,09
0,-0.0597124238130198,0.08933484890347687,-0.006271529927539742,0.014280415860230712,0.4559767115942716,6,-0.07269451493948856,15,2,0.024082706657094992,-0.06083741936954557,-0.019849148692270405,-0.06175564197956298,1.7378895277531758,1.6330584721327097,-0.19586680700800244,0.4783295317709811,-0.031213281431450662,0.038935388741266244,0,0,09
0,0.0770800290171689,0.0666505388845733,-0.006271529927539742,0.021176967584368645,-0.10954052978503874,11,0.28389463234733314,14,9,-0.05284037026598193,0.3644499369522935,-0.4698491486922704,0.22824435802043702,1.6139225856044155,1.5850584721327097,0.47079985965866417,0.4783295317709811,0.11013692953901348,-0.03975942891708311,0,0,09
0,-0.07858034834132166,-0.1620829204727046,0.0,0.0073838641360927815,-0.2750577711643491,10,0.2296310664558603,12,10,0.04715962973401807,0.1115763737339027,0.3001508513077296,0.458244358020437,1.7296250649432585,1.6794584721327095,0.5819109707697753,0.5894406428820922,-0.134588808857611,-0.14148687613397368,0,0,09
0,-0.038486008718680166,-0.09592034958423575,0.0,0.014193736740873816,-0.26816121944021115,11,0.15211168661089905,11,10,0.16254424511863344,-0.06083741936954557,0.2901508513077296,0.43824435802043704,1.78747630461268,1.7354584721327095,0.5819109707697753,0.5894406428820922,-0.050200623203602565,-0.0762277590514401,0,1,09
0,0.05585361392282927,-0.03731921536873484,0.06866108462771632,0.00876317448092037,0.09735602193909923,2,-0.01843094904801569,10,1,-0.09130190872752039,0.04261085649252339,0.2901508513077296,0.258244358020437,1.8155754781663997,1.7514584721327116,0.47079985965866417,0.36721842065987,-0.01222593965929876,-0.010968641968906529,1,0,09
0,0.07943851958320663,-0.014634905349831258,-0.006271529927539742,-0.0036506186225279086,0.3525284357322026,2,0.06684036878144167,5,5,0.03946732204171038,0.04261085649252339,0.1101508513077296,0.248244358020437,1.8139225856044139,1.7162584721327108,0.47079985965866417,0.03388508732653664,0.05528460886390797,-0.0032910987827260664,0,1,09
0,0.1124573875077349,0.023172278015008062,-0.005732446369588259,0.021176967584368645,0.021493952973581948,5,0.0435845548279533,6,5,0.03946732204171038,0.08858786798677626,0.1301508513077296,0.20824435802043703,1.7312779575052424,1.6282584721327105,0.47079985965866417,0.36721842065987,0.03840697173310627,0.012063987589634723,1,1,09
0,0.14547625543226325,-0.0014023911721374428,-0.005732446369588259,0.011521795170575538,0.21459740124944401,0,0.0,16,3,-0.006686524112135777,0.06559936223964982,-0.009849148692270404,-0.0017556419795629807,1.7197077095713573,1.6682584721327105,0.248577637436442,0.03388508732653664,0.04051667637445651,-0.014807413561996727,1,0,09
0,-0.010184121926227354,-0.029757778695766932,-0.006271529927539742,0.021176967584368645,0.24908015987013365,14,0.051336492812449425,15,3,-0.03745575488136654,-0.014860407875292702,-0.13984914869227041,-0.09175564197956299,1.749459775687061,1.6810584721327098,-0.19586680700800244,0.4783295317709811,0.013090516036903754,-0.05319512949289884,0,0,09
0,-0.06914638607717075,-0.035428856200492846,-0.006271529927539742,0.012901105515403126,0.4904594702149612,1,-0.03393482501700794,15,1,0.03946732204171038,0.08858786798677626,-0.2098491486922704,-0.01175564197956298,1.8205341558523493,1.7258584721327093,-0.19586680700800244,-0.1883371348956856,-0.03543269071415111,-0.04167881471362818,0,1,09
0,-0.06678789551113298,-0.024086701191041088,-0.005193362811636777,0.02393558827402381,0.48356291849082333,3,-0.0029270730790234424,15,10,-0.006686524112135777,0.019622350745396953,-0.1598491486922704,0.12824435802043702,1.8321044037862344,1.7722584721327108,-0.19586680700800244,-0.07722602378457448,-0.024884167507400055,-0.04551758630671844,1,0,09
0,0.003966821469999095,-0.020305982854557102,-0.006271529927539742,0.006004553791265194,0.29735602193909927,2,-0.0029270730790234424,14,2,-0.09130190872752039,0.06559936223964982,0.00015085130772959587,0.16824435802043702,1.8089639079184643,1.7082584721327105,0.026355415214219777,0.03388508732653664,0.02363903924365481,-0.03592065732399292,0,0,09
0,0.034627198828489636,0.04396622886566971,-0.006271529927539742,0.010142484825747951,0.4077008495253061,2,-0.0881983909084808,14,2,-0.006686524112135777,0.019622350745396953,0.0901508513077296,0.07824435802043701,1.6883027508936717,1.5690584721327097,-0.19586680700800244,0.4783295317709811,0.03207785780905562,0.01590275918272499,0,0,09
0,0.07000455731905568,-0.044880652041702676,-0.006271529927539742,0.043245933101610026,0.35942498745634055,12,0.18311943854888355,12,11,0.024082706657094992,0.1690476381017188,-0.0798491486922704,-0.06175564197956298,1.6420217591581352,1.613858472132709,0.3596887485475531,-0.1883371348956856,0.0004322881888024601,-0.05319512949289884,0,0,09
0,-0.02433506532245376,-0.039209574536976766,-0.006271529927539742,0.0156597262050583,0.4421836081459958,2,-0.03393482501700794,15,1,-0.05284037026598193,0.06559936223964982,-0.0398491486922704,0.09824435802043702,1.6783853955217705,1.6010584721327097,0.13746652632533088,-0.1883371348956856,-0.0037871210938979463,-0.024404342544722256,0,0,09
0,0.04877814222471604,-0.07134568039709024,-0.006271529927539742,0.019797657239541057,-0.09574742633676286,11,0.012576802889968805,3,10,-0.03745575488136654,0.019622350745396953,0.1601508513077296,0.23824435802043703,1.7692944864308633,1.7578584721327093,0.47079985965866417,0.4783295317709811,-0.031213281431450662,-0.1126960891857971,0,1,09
0,-0.0007501596620764019,-0.039209574536976766,-0.004115195695733812,0.001866622756782435,0.22149395297358196,1,-0.03393482501700794,16,5,-0.09130190872752039,0.019622350745396953,-0.0398491486922704,0.03824435802043702,1.8916085360176378,1.80905847213271,0.13746652632533088,-0.1883371348956856,0.0194196299609544,-0.024404342544722256,1,0,10
0,-0.01490110305830281,-0.008963827845105347,-0.006271529927539742,0.00876317448092037,0.4628732633184095,6,-0.0029270730790234424,14,2,-0.03745575488136654,0.04261085649252339,0.030150851307729595,0.13824435802043702,1.8469804368440834,1.7306584721327103,-0.30697791811911357,0.03388508732653664,0.010980811395553514,0.017822144979270052,0,0,10
0,0.04641965165867832,0.11579987725886444,-0.006271529927539742,0.014193736740873816,0.4904594702149612,6,-0.049438700986000186,15,5,-0.02207113949675116,-0.037848913622419135,-0.1298491486922704,-0.08175564197956298,1.775906056678795,1.6666584721327102,-0.30697791811911357,-0.1883371348956856,0.07849135991876031,0.09075880524798408,0,0,10
0,0.11481587807377266,0.18952388482030116,-0.006271529927539742,0.08462524344643761,0.4008042978011682,12,0.15211168661089905,15,11,-0.006686524112135777,0.14605913235459236,-0.3298491486922704,0.148244358020437,1.6618564699019358,1.629858472132709,-0.19586680700800244,0.2561073095487589,0.19241541055167166,0.023580302368905383,0,1,10
0,0.07000455731905568,-0.06945532122884825,0.037933321824481815,0.032211450342989334,-0.033678460819521486,11,-0.049438700986000186,11,11,-0.02207113949675116,-0.06083741936954557,0.2801508513077296,0.218244358020437,1.7659887013068956,1.7066584721327103,0.47079985965866417,0.4783295317709811,-0.03543269071415111,-0.04935635789980864,1,1,10
0,0.07000455731905568,0.008049404669072387,-0.004654279253685294,0.006004553791265194,0.06287326331840958,6,0.08234424475043392,4,2,-0.006686524112135777,0.04261085649252339,0.1201508513077296,0.23824435802043703,1.6651622550259035,1.53065847213271,0.47079985965866417,0.4783295317709811,-0.008006530376598353,-0.024404342544722256,1,0,10
0,0.10066493467754621,0.004268686332588402,-0.006271529927539742,0.006004553791265194,0.20080429780116818,10,0.012576802889968805,9,3,0.024082706657094992,0.019622350745396953,0.1101508513077296,0.218244358020437,1.5626829161829274,1.5194584721327091,0.47079985965866417,0.4783295317709811,0.046845790298507155,-0.0032910987827260664,0,0,10
0,0.09830644411150853,0.009939763837314312,-0.006271529927539742,0.00876317448092037,0.11804567711151301,9,0.09784812071942617,15,9,-0.006686524112135777,0.1115763737339027,0.2201508513077296,0.29824435802043703,1.5527655608110262,1.5146584721327099,0.3596887485475531,0.36721842065987,0.01730992531960416,-0.09158284542380095,0,1,10
0,-0.040844499284717894,-0.07323603956533216,-0.0035761121377823296,0.014280415860230712,0.48356291849082333,9,0.15211168661089905,14,9,0.03946732204171038,0.08858786798677626,-0.0798491486922704,-0.04175564197956298,1.7329308500672262,1.7002584721327105,0.13746652632533088,-0.07722602378457448,-0.07551707889980508,-0.05511451528944397,1,1,10
0,-0.031410537020566946,-0.05244208871467058,-0.004654279253685294,0.0253148986188514,0.4904594702149612,10,0.06684036878144167,12,11,0.024082706657094992,0.1115763737339027,-0.019849148692270405,0.058244358020437016,1.7544184533730105,1.6906584721327103,-0.08475569589689133,-0.07722602378457448,-0.039652099996851514,-0.024404342544722256,1,1,10
0,-0.007825631360189584,-0.07323603956533216,-0.004654279253685294,0.019797657239541057,0.36632153918047855,3,-0.0029270730790234424,15,3,-0.02207113949675116,0.008128097871833736,0.1201508513077296,0.13824435802043702,1.6998729988275567,1.6282584721327105,0.248577637436442,0.2561073095487589,-0.026993872148750257,-0.08774407383071076,1,1,10
0,-0.007825631360189584,-0.06378424372412234,0.026073483549549206,0.021176967584368645,0.014597401249444041,10,0.051336492812449425,10,11,0.03946732204171038,0.08858786798677626,0.020150851307729596,0.248244358020437,1.6767325029597866,1.637858472132709,0.3596887485475531,0.4783295317709811,-0.031213281431450662,-0.11845424657543244,1,1,10
0,-0.02433506532245376,-0.050551729546428587,0.0028928905576354603,0.00876317448092037,0.23528705642185785,16,-0.10370226687747305,15,3,0.024082706657094992,-0.014860407875292702,0.1801508513077296,0.15824435802043701,1.7246663872573087,1.6618584721327092,0.47079985965866417,0.14499619843764774,-0.07973648818250552,-0.06087267267907923,1,0,10
0,-0.005467140794151857,-0.018415623686315177,-0.006271529927539742,0.0073838641360927815,0.2077008495253061,1,-0.03393482501700794,7,2,-0.05284037026598193,0.06559936223964982,0.0801508513077296,0.148244358020437,1.6651622550259035,1.5722584721327104,0.248577637436442,0.4783295317709811,-0.022774462866049814,-0.018646185155086925,0,0,10
0,0.07000455731905568,0.03640479219270188,-0.006271529927539742,0.01703903654988588,0.39390774607703016,5,0.09784812071942617,15,5,-0.02207113949675116,0.04261085649252339,0.20015085130772958,0.16824435802043702,1.5907820897366474,1.5082584721327104,0.47079985965866417,-0.1883371348956856,0.006761402112853108,0.037016002944721106,0,0,10
0,0.11953285920584812,0.017501200510282217,-0.006271529927539742,0.02945282965333416,0.1456318840080647,12,-0.0029270730790234424,9,3,0.024082706657094992,-0.037848913622419135,0.1601508513077296,0.22824435802043702,1.5775589492407784,1.5002584721327104,0.47079985965866417,0.36721842065987,0.036297267091756104,0.0005476728103641309,0,0,10
0,0.11481587807377266,0.09122520807171887,-0.006271529927539742,0.0073838641360927815,0.5111491253873751,14,0.2683907563783409,15,14,-0.006686524112135777,0.21502464959597167,0.17015085130772958,-0.24175564197956298,1.4734267178358205,1.4426584721327098,0.026355415214219777,-0.07722602378457448,0.05106519958120756,0.09459757684107427,0,0,10
0,-0.012542612492265081,0.009939763837314312,-0.006271529927539742,0.04738386413609278,0.518045677111513,14,0.012576802889968805,16,5,0.008698091272479608,-0.014860407875292702,-0.2598491486922704,-0.06175564197956298,1.6552448996540023,1.5754584721327094,-0.30697791811911357,-0.2994482460067967,-0.018555053583349405,0.025499688165450517,0,0,10
0,0.04406116109264059,0.09878664474468671,-0.006271529927539742,0.039108002067127265,0.44908015987013367,14,0.25288688040934865,14,15,-0.02207113949675116,0.21502464959597167,-0.3398491486922704,-0.31175564197956296,1.618881263290365,1.5130584721327096,-0.19586680700800244,-0.07722602378457448,0.044736085657156914,0.12338836378925086,0,0,10
0,-0.005467140794151857,-0.012744546181589265,-0.006271529927539742,0.039108002067127265,0.5594249874563405,3,-0.049438700986000186,14,1,0.024082706657094992,0.008128097871833736,-0.2398491486922704,-0.15175564197956298,1.736236635191192,1.68905847213271,-0.19586680700800244,-0.1883371348956856,-0.031213281431450662,0.010144601793089658,0,0,10
0,-0.012542612492265081,0.015610841342040225,-0.006271529927539742,0.0253148986188514,0.5663215391804785,2,-0.05719063897049631,15,2,0.024082706657094992,0.06559936223964982,0.010150851307729596,0.06824435802043702,1.8155754781663997,1.7482584721327108,0.248577637436442,-0.1883371348956856,-0.024884167507400055,0.02741907396199558,0,0,10
0,0.013400783734150006,0.019391559678524142,-0.006271529927539742,0.01841834689471347,0.5663215391804785,1,-0.0029270730790234424,14,2,-0.006686524112135777,0.019622350745396953,0.1301508513077296,0.06824435802043702,1.7973936599845792,1.70505847213271,-0.19586680700800244,-0.1883371348956856,-0.014335644300649,0.021660916572360252,0,0,10
0,0.0723630478850934,0.04585658803391171,-0.006271529927539742,0.02945282965333416,0.5249422288356509,2,0.08234424475043392,6,2,-0.03745575488136654,0.06559936223964982,0.1201508513077296,0.148244358020437,1.761030023620944,1.6426584721327102,0.026355415214219777,-0.1883371348956856,0.06372342742930878,0.0542904751136271,0,0,10
0,0.1407592743001878,0.07988305306226705,-0.006271529927539742,0.03359076068781692,0.47666636676668545,15,0.012576802889968805,9,3,-0.006686524112135777,-0.014860407875292702,0.14015085130772958,0.188244358020437,1.6800382880837543,1.613858472132709,-0.19586680700800244,-0.07722602378457448,0.08060106456011049,0.05620986091017216,0,0,10
0,0.11717436863981044,0.25568645570876997,-0.006271529927539742,0.03772869172229967,0.39390774607703016,7,0.08234424475043392,15,5,0.04715962973401807,-0.06083741936954557,-0.2498491486922704,-0.341755641979563,1.5742531641168125,1.46025847213271,-0.30697791811911357,0.2561073095487589,0.18608629662762102,0.26926168432667885,0,0,10
0,0.25396682146999905,0.14982634228721983,-0.006271529927539742,0.06945282965333416,0.4008042978011682,15,0.28389463234733314,15,15,0.03946732204171038,0.19203614384884524,-0.3098491486922704,-0.32175564197956297,1.4205341558523485,1.3770584721327093,0.3596887485475531,0.03388508732653664,0.20296393375842273,0.1752117802959687,0,0,10
0,0.07943851958320663,0.019391559678524142,-0.006271529927539742,0.07634938137747209,0.5732180909046165,14,0.09784812071942617,16,1,0.1086980912724796,0.04261085649252339,-0.3798491486922704,-0.15175564197956298,1.6221870484143328,1.5722584721327104,0.248577637436442,-0.1883371348956856,0.021529334602304568,0.031257845555085775,0,0,10
0,0.02047625543226323,-0.012744546181589265,-0.006271529927539742,0.03359076068781692,0.22839050469771988,3,0.0435845548279533,15,3,-0.02207113949675116,0.1115763737339027,0.0601508513077296,0.10824435802043703,1.723013494695325,1.7098584721327093,0.026355415214219777,0.03388508732653664,0.02574874388500505,0.008225215996544525,0,0,10
0,0.029910217696414183,0.05341802470687954,-0.006271529927539742,0.0156597262050583,0.5663215391804785,5,0.06684036878144167,15,5,-0.03745575488136654,0.04261085649252339,0.10015085130772959,0.03824435802043702,1.76433580874491,1.6554584721327095,0.026355415214219777,-0.2994482460067967,0.02363903924365481,0.07924249046871341,0,0,10
0,0.09358946297943307,0.05908910221160546,-0.006271529927539742,0.04738386413609278,0.08356291849082335,1,-0.07269451493948856,15,1,-0.03745575488136654,0.04261085649252339,0.0901508513077296,0.13824435802043702,1.6734267178358209,1.6042584721327104,0.47079985965866417,0.4783295317709811,0.06583313207065902,0.05620986091017216,0,0,10
0,0.12424984033792358,0.06286982054808937,-0.006271529927539742,0.012901105515403126,0.42839050469771983,2,0.028080678858961053,5,2,-0.06053267795828962,0.008128097871833736,0.1901508513077296,0.10824435802043703,1.6618564699019358,1.5994584721327094,0.248577637436442,-0.2994482460067967,0.07427195063605983,0.0926781910445292,0,0,10
0,0.1218913497718859,0.07043125722105721,-0.006271529927539742,0.026694208963678988,0.5249422288356509,5,0.15211168661089905,5,5,-0.03745575488136654,0.019622350745396953,0.10015085130772959,0.09824435802043702,1.6651622550259035,1.5866584721327102,-0.30697791811911357,-0.2994482460067967,0.07638165527741007,0.09843634843416448,0,0,11
0,0.1289668214699991,0.08933484890347687,-0.006271529927539742,0.04738386413609278,0.3525284357322026,0,0.0,0,0,0.0,0.0,0.0801508513077296,0.04824435802043702,1.6387159740341675,1.557858472132709,0.47079985965866417,0.14499619843764774,0.09958840633226243,0.1041945058237998,0,0,11
0,0.13368380260207458,0.10067700391292869,-0.006271529927539742,0.04186662275678243,-0.019885357371245613,0,0.0,0,0,0.0,0.0,0.0801508513077296,0.11824435802043702,1.5841705194887137,1.4970584721327096,0.3596887485475531,0.4783295317709811,0.105917520256313,0.0542904751136271,0,1,11
0,0.09358946297943307,0.0382951513609438,0.04278507384604516,0.01841834689471347,0.48356291849082333,0,0.0,0,0,0.0,0.0,0.07015085130772959,0.16824435802043702,1.6056581227944982,1.5562584721327104,-0.08475569589689133,-0.1883371348956856,0.07005254135335943,0.06196801829980749,1,1,11
0,0.060570595054904725,-0.060003525387638416,-0.005732446369588259,0.0349700710326445,0.39390774607703016,11,-0.2742449025363878,0,0,0.0,0.0,-0.059849148692270406,-0.021755641979562982,1.6106168004804478,1.5994584721327094,0.248577637436442,-0.1883371348956856,0.006761402112853108,-0.04743697210326351,1,0,11
